CustomerID,Age,Gender,City,ProductCategory,Quantity,Membership,VisitFrequency,TotalSpend,HighSpender
C08839,56,Male,Houston,Snacks,9,Yes,9,347.67,Yes
C08840,30,Male,Houston,Beverages,6,Yes,16,276.36,Yes
C08841,58,Male,New York,Beverages,5,Yes,2,88.65,No
C08842,62,Female,Houston,Frozen Foods,1,Yes,1,39.37,No
C08843,29,Female,New York,Dairy,3,Yes,25,43.23,No
C08844,30,Male,Miami,Frozen Foods,3,Yes,9,141.57,Yes
C08845,27,Female,Houston,Bakery,4,Yes,25,137.96,Yes
C08846,50,Female,Chicago,Household,5,Yes,24,144.45,Yes
C08847,57,Female,Los Angeles,Snacks,8,Yes,20,313.68,Yes
C08848,33,Female,Miami,Snacks,9,Yes,14,367.65,Yes
C08849,62,Female,Chicago,Produce,7,Yes,25,313.11,Yes
C08850,52,Female,Miami,Bakery,10,Yes,2,451.5,Yes
C08851,20,Male,Houston,Household,6,No,1,21.48,No
C08852,22,Male,Miami,Bakery,3,No,28,21.06,No
C08853,43,Female,Miami,Frozen Foods,9,No,10,373.32,Yes
C08854,28,Female,Miami,Frozen Foods,10,No,23,473.6,Yes
C08855,24,Male,New York,Bakery,1,Yes,22,16.08,No
C08856,27,Female,Chicago,Frozen Foods,9,No,19,12.78,No
C08857,59,Female,Houston,Produce,3,No,18,50.43,No
C08858,69,Female,Los Angeles,Household,9,Yes,24,177.84,Yes
C08859,51,Female,Houston,Household,10,Yes,20,382.9,Yes
C08860,20,Female,Houston,Frozen Foods,1,No,22,3.33,No
C08861,25,Male,New York,Frozen Foods,8,No,20,91.36,No
C08862,48,Male,New York,Household,6,Yes,29,268.8,Yes
C08863,28,Female,Miami,Bakery,9,No,11,77.31,No
C08864,62,Male,Houston,Household,4,Yes,9,152.8,Yes
C08865,24,Female,Chicago,Bakery,5,No,15,93.5,No
C08866,62,Female,New York,Frozen Foods,6,Yes,28,200.82,Yes
C08867,19,Female,New York,Frozen Foods,9,Yes,16,41.58,No
C08868,23,Female,Chicago,Bakery,6,No,13,90.24,No
C08869,58,Female,New York,Snacks,9,No,21,196.29,Yes
C08870,49,Female,Chicago,Dairy,2,No,6,86.0,No
C08871,37,Female,Los Angeles,Snacks,4,Yes,25,114.44,Yes
C08872,51,Female,Chicago,Frozen Foods,3,No,15,9.66,No
C08873,67,Female,Los Angeles,Beverages,4,Yes,15,161.16,Yes
C08874,33,Male,Miami,Beverages,1,Yes,22,3.67,No
C08875,42,Female,Miami,Produce,2,No,18,93.56,No
C08876,29,Male,New York,Snacks,4,No,11,45.48,No
C08877,24,Male,Chicago,Bakery,10,Yes,1,249.1,Yes
C08878,56,Female,New York,Produce,4,No,14,18.16,No
C08879,34,Male,Chicago,Produce,5,Yes,25,142.6,Yes
C08880,62,Female,New York,Beverages,9,Yes,2,228.24,Yes
C08881,28,Female,Miami,Snacks,1,No,2,21.1,No
C08882,23,Female,Miami,Dairy,8,Yes,20,21.92,No
C08883,40,Female,New York,Household,3,Yes,26,132.21,Yes
C08884,44,Male,Chicago,Bakery,9,No,10,362.97,Yes
C08885,63,Male,Houston,Snacks,8,Yes,16,256.16,Yes
C08886,23,Female,Chicago,Produce,8,Yes,3,232.32,Yes
C08887,55,Male,New York,Frozen Foods,9,Yes,14,315.45,Yes
C08888,19,Male,Chicago,Produce,4,No,30,32.24,No
C08889,39,Male,Los Angeles,Snacks,5,No,23,233.5,Yes
C08890,37,Female,Chicago,Beverages,7,Yes,7,104.65,Yes
C08891,42,Male,Miami,Household,2,No,19,66.34,No
C08892,32,Male,Miami,Snacks,7,No,19,215.11,Yes
C08893,66,Male,Los Angeles,Dairy,3,No,25,96.57,No
C08894,46,Female,Chicago,Bakery,6,No,23,264.42,Yes
C08895,25,Male,Houston,Bakery,6,Yes,19,93.0,No
C08896,54,Male,Chicago,Frozen Foods,6,No,3,226.2,Yes
C08897,66,Female,Miami,Frozen Foods,10,No,13,303.2,Yes
C08898,69,Male,Miami,Produce,2,Yes,19,9.46,No
C08899,50,Female,New York,Snacks,9,Yes,25,191.61,Yes
C08900,39,Female,Miami,Bakery,8,No,14,336.48,Yes
C08901,67,Female,New York,Beverages,7,Yes,8,115.15,Yes
C08902,64,Female,Miami,Dairy,9,No,29,221.67,Yes
C08903,22,Female,Miami,Produce,4,Yes,23,99.76,No
C08904,56,Female,Houston,Snacks,2,Yes,8,62.56,No
C08905,35,Male,New York,Beverages,4,No,17,177.28,Yes
C08906,55,Female,New York,Snacks,10,No,25,95.0,No
C08907,54,Male,Miami,Beverages,3,No,21,77.19,No
C08908,47,Male,New York,Household,2,Yes,29,43.58,No
C08909,68,Female,Miami,Snacks,2,No,5,31.0,No
C08910,48,Male,Miami,Snacks,8,Yes,5,368.48,Yes
C08911,27,Male,Chicago,Household,5,Yes,25,7.0,No
C08912,32,Male,New York,Bakery,6,Yes,21,41.88,No
C08913,59,Female,Los Angeles,Produce,8,No,2,295.44,Yes
C08914,65,Male,New York,Snacks,7,Yes,22,97.37,No
C08915,61,Male,New York,Snacks,7,No,23,255.08,Yes
C08916,35,Female,Houston,Produce,7,Yes,11,292.46,Yes
C08917,40,Male,Los Angeles,Produce,7,Yes,15,94.36,No
C08918,50,Male,Los Angeles,Frozen Foods,8,Yes,23,83.28,No
C08919,33,Male,Houston,Frozen Foods,1,Yes,7,8.12,No
C08920,55,Female,Houston,Bakery,3,Yes,11,32.4,No
C08921,52,Male,New York,Produce,1,No,30,14.09,No
C08922,51,Male,Chicago,Household,8,Yes,2,348.56,Yes
C08923,45,Female,Houston,Dairy,2,No,6,77.46,No
C08924,19,Female,Los Angeles,Bakery,7,No,9,7.63,No
C08925,47,Female,Los Angeles,Beverages,6,No,17,262.98,Yes
C08926,30,Male,New York,Produce,1,Yes,19,4.86,No
C08927,58,Female,Chicago,Frozen Foods,6,No,12,198.66,Yes
C08928,33,Female,Miami,Snacks,9,Yes,6,75.78,No
C08929,22,Female,Houston,Produce,3,Yes,16,12.15,No
C08930,45,Male,Houston,Produce,7,No,23,267.61,Yes
C08931,56,Female,New York,Frozen Foods,4,Yes,2,95.56,No
C08932,62,Female,Chicago,Frozen Foods,1,Yes,26,30.35,No
C08933,37,Female,Los Angeles,Dairy,7,Yes,24,152.88,Yes
C08934,41,Female,Los Angeles,Bakery,1,Yes,11,4.29,No
C08935,44,Female,Miami,Frozen Foods,4,Yes,15,148.96,Yes
C08936,47,Male,Los Angeles,Frozen Foods,9,No,29,370.8,Yes
C08937,62,Male,Houston,Frozen Foods,5,No,6,15.15,No
C08938,44,Female,Miami,Bakery,7,Yes,28,135.87,Yes
C08939,43,Female,Chicago,Snacks,7,Yes,25,198.17,Yes
C08940,24,Female,Miami,Produce,3,No,9,91.95,No
C08941,59,Male,Chicago,Produce,8,No,9,234.64,Yes
C08942,64,Male,Los Angeles,Frozen Foods,1,No,25,34.95,No
C08943,55,Male,New York,Household,4,Yes,18,193.48,Yes
C08944,22,Male,Miami,Household,10,No,26,201.4,Yes
C08945,40,Female,Miami,Bakery,4,No,13,113.08,Yes
C08946,45,Female,Houston,Dairy,2,No,26,70.5,No
C08947,51,Female,Houston,Frozen Foods,6,Yes,29,180.18,Yes
C08948,32,Female,Chicago,Bakery,1,No,23,19.95,No
C08949,49,Male,New York,Bakery,3,Yes,5,94.74,No
C08950,43,Female,Houston,Dairy,9,Yes,25,295.74,Yes
C08951,65,Male,Houston,Bakery,10,Yes,17,296.6,Yes
C08952,48,Male,Los Angeles,Produce,6,Yes,26,66.3,No
C08953,36,Female,Los Angeles,Dairy,2,Yes,23,51.58,No
C08954,26,Male,Houston,Dairy,9,No,26,398.97,Yes
C08955,46,Male,Chicago,Beverages,2,Yes,21,87.12,No
C08956,68,Female,New York,Dairy,7,Yes,11,264.53,Yes
C08957,56,Male,Houston,Dairy,1,No,9,35.16,No
C08958,21,Male,Chicago,Snacks,5,No,23,42.55,No
C08959,20,Female,Chicago,Produce,7,Yes,20,164.57,Yes
C08960,46,Male,Houston,Frozen Foods,3,No,27,19.32,No
C08961,69,Male,Chicago,Beverages,4,No,24,164.2,Yes
C08962,28,Female,Miami,Dairy,5,Yes,9,76.3,No
C08963,50,Male,Chicago,Snacks,3,Yes,9,115.74,Yes
C08964,55,Female,Houston,Snacks,6,No,10,245.46,Yes
C08965,28,Male,Chicago,Bakery,3,No,20,134.19,Yes
C08966,44,Male,Houston,Frozen Foods,8,Yes,6,303.52,Yes
C08967,50,Female,Los Angeles,Frozen Foods,7,No,4,200.69,Yes
C08968,38,Female,Houston,Household,1,No,1,30.31,No
C08969,56,Male,Chicago,Produce,2,Yes,6,33.42,No
C08970,48,Female,Houston,Household,4,Yes,24,38.68,No
C08971,55,Male,New York,Bakery,5,Yes,6,37.0,No
C08972,63,Female,Houston,Dairy,10,No,29,99.2,No
C08973,19,Male,Houston,Snacks,4,No,12,187.04,Yes
C08974,44,Male,New York,Beverages,4,Yes,3,36.24,No
C08975,53,Male,New York,Produce,9,No,13,328.14,Yes
C08976,28,Male,New York,Dairy,4,No,24,40.2,No
C08977,64,Male,Miami,Bakery,4,Yes,10,195.16,Yes
C08978,35,Female,Houston,Frozen Foods,4,No,9,75.84,No
C08979,18,Female,New York,Bakery,2,Yes,17,42.38,No
C08980,52,Male,New York,Dairy,8,Yes,11,166.56,Yes
C08981,52,Male,Los Angeles,Bakery,4,No,27,164.04,Yes
C08982,48,Female,Miami,Frozen Foods,5,No,6,58.5,No
C08983,45,Female,Houston,Dairy,8,No,10,333.76,Yes
C08984,56,Female,Chicago,Beverages,4,Yes,24,132.8,Yes
C08985,18,Female,Miami,Household,5,Yes,18,58.95,No
C08986,42,Female,Miami,Produce,5,No,14,21.0,No
C08987,60,Male,Los Angeles,Bakery,6,Yes,30,233.82,Yes
C08988,55,Male,Houston,Frozen Foods,7,No,4,82.11,No
C08989,37,Female,Houston,Beverages,3,No,13,133.68,Yes
C08990,20,Female,New York,Snacks,10,No,1,73.6,No
C08991,68,Female,New York,Beverages,3,No,20,93.6,No
C08992,19,Female,Miami,Beverages,9,Yes,2,314.28,Yes
C08993,35,Female,Los Angeles,Beverages,1,No,3,33.23,No
C08994,61,Female,Houston,Frozen Foods,10,Yes,20,164.9,Yes
C08995,27,Female,Los Angeles,Snacks,8,No,3,351.2,Yes
C08996,22,Female,Chicago,Produce,10,Yes,6,387.2,Yes
C08997,26,Female,Houston,Beverages,3,No,29,78.0,No
C08998,19,Male,New York,Frozen Foods,5,Yes,7,152.8,Yes
C08999,51,Female,Miami,Frozen Foods,3,Yes,11,86.25,No
C09000,55,Female,Los Angeles,Produce,10,No,7,473.9,Yes
C09001,48,Male,New York,Household,1,No,17,44.92,No
C09002,27,Male,Miami,Dairy,10,Yes,21,125.4,Yes
C09003,67,Male,New York,Snacks,5,No,19,69.4,No
C09004,29,Female,Houston,Snacks,8,Yes,12,392.72,Yes
C09005,53,Female,Los Angeles,Bakery,5,Yes,1,62.95,No
C09006,38,Female,Chicago,Beverages,4,Yes,1,190.88,Yes
C09007,66,Female,New York,Dairy,9,No,18,295.56,Yes
C09008,64,Male,Los Angeles,Household,1,Yes,10,3.46,No
C09009,23,Female,Houston,Snacks,5,Yes,24,87.25,No
C09010,65,Female,New York,Household,1,Yes,20,24.33,No
C09011,66,Male,Houston,Bakery,6,No,30,250.92,Yes
C09012,20,Female,Chicago,Beverages,10,Yes,26,171.0,Yes
C09013,27,Female,Chicago,Dairy,9,No,3,145.98,Yes
C09014,22,Female,Miami,Frozen Foods,2,Yes,14,92.18,No
C09015,63,Female,Miami,Beverages,4,No,8,19.48,No
C09016,43,Male,Miami,Dairy,8,Yes,16,224.16,Yes
C09017,38,Male,Houston,Produce,3,No,18,77.13,No
C09018,62,Male,Miami,Snacks,7,No,9,26.67,No
C09019,43,Male,Los Angeles,Household,7,No,4,37.1,No
C09020,55,Female,Houston,Beverages,2,No,27,39.44,No
C09021,61,Female,Houston,Bakery,10,No,25,75.7,No
C09022,43,Female,Miami,Frozen Foods,4,No,1,97.72,No
C09023,25,Male,Miami,Bakery,1,Yes,21,30.84,No
C09024,22,Male,Houston,Household,8,No,26,279.04,Yes
C09025,32,Male,Chicago,Beverages,10,Yes,23,277.8,Yes
C09026,33,Female,Chicago,Snacks,10,Yes,14,196.0,Yes
C09027,18,Female,Miami,Snacks,9,No,11,66.24,No
C09028,33,Male,Chicago,Dairy,1,Yes,4,13.13,No
C09029,54,Male,Los Angeles,Bakery,7,No,28,150.85,Yes
C09030,20,Female,Los Angeles,Bakery,1,Yes,28,46.28,No
C09031,69,Female,Los Angeles,Frozen Foods,1,No,21,10.93,No
C09032,64,Female,Houston,Household,9,Yes,16,191.25,Yes
C09033,48,Male,Houston,Dairy,10,No,27,368.8,Yes
C09034,30,Male,Houston,Frozen Foods,10,No,9,355.5,Yes
C09035,33,Male,Houston,Beverages,6,No,22,289.86,Yes
C09036,60,Male,Houston,Beverages,1,Yes,29,10.35,No
C09037,38,Female,Miami,Bakery,7,Yes,14,12.67,No
C09038,19,Female,Chicago,Household,3,No,6,50.37,No
C09039,44,Female,Miami,Dairy,10,No,2,83.3,No
C09040,55,Male,Chicago,Household,4,Yes,1,111.48,Yes
C09041,43,Female,Miami,Produce,4,Yes,20,180.16,Yes
C09042,55,Female,Los Angeles,Snacks,8,Yes,26,277.76,Yes
C09043,63,Female,New York,Household,1,Yes,19,7.65,No
C09044,42,Female,Houston,Dairy,8,Yes,27,53.52,No
C09045,28,Female,New York,Household,9,No,23,410.94,Yes
C09046,25,Male,New York,Dairy,7,No,7,174.23,Yes
C09047,25,Female,Los Angeles,Beverages,1,Yes,22,46.26,No
C09048,50,Female,New York,Snacks,7,Yes,15,259.49,Yes
C09049,24,Male,New York,Household,6,No,5,298.02,Yes
C09050,55,Male,Los Angeles,Household,5,No,3,218.45,Yes
C09051,38,Female,Chicago,Household,5,Yes,15,106.5,Yes
C09052,25,Female,Miami,Dairy,1,Yes,4,38.15,No
C09053,68,Female,New York,Household,6,Yes,29,144.54,Yes
C09054,38,Female,Houston,Beverages,4,No,5,49.68,No
C09055,37,Male,Los Angeles,Beverages,1,Yes,4,12.81,No
C09056,25,Female,New York,Bakery,8,No,3,163.76,Yes
C09057,63,Male,Chicago,Bakery,8,Yes,2,51.68,No
C09058,48,Female,Chicago,Dairy,4,Yes,5,38.84,No
C09059,67,Female,Houston,Dairy,7,No,18,178.71,Yes
C09060,46,Female,New York,Beverages,3,Yes,2,143.22,Yes
C09061,65,Male,Houston,Bakery,8,No,15,234.48,Yes
C09062,26,Female,Chicago,Household,7,Yes,18,147.14,Yes
C09063,32,Female,Chicago,Household,5,No,30,64.45,No
C09064,47,Male,Miami,Dairy,5,No,18,53.0,No
C09065,43,Female,Chicago,Snacks,9,Yes,8,299.34,Yes
C09066,27,Male,Los Angeles,Beverages,6,Yes,12,255.42,Yes
C09067,46,Female,Miami,Beverages,6,No,23,123.24,Yes
C09068,33,Male,Houston,Dairy,2,Yes,9,55.96,No
C09069,53,Male,Chicago,Dairy,5,No,19,178.15,Yes
C09070,37,Male,Los Angeles,Dairy,4,No,1,15.44,No
C09071,62,Female,Miami,Household,10,Yes,22,181.9,Yes
C09072,54,Male,Los Angeles,Household,3,No,25,110.28,Yes
C09073,39,Male,Miami,Snacks,9,Yes,29,310.95,Yes
C09074,24,Female,Miami,Beverages,7,Yes,17,25.27,No
C09075,40,Male,Miami,Produce,4,No,1,50.6,No
C09076,58,Female,Houston,Snacks,9,No,20,308.88,Yes
C09077,57,Female,Miami,Snacks,9,Yes,26,128.7,Yes
C09078,46,Male,Miami,Household,7,No,17,286.37,Yes
C09079,33,Male,Los Angeles,Bakery,5,No,25,12.25,No
C09080,55,Female,Miami,Beverages,9,Yes,6,92.97,No
C09081,45,Male,Houston,Household,7,Yes,5,103.46,Yes
C09082,65,Male,Los Angeles,Produce,9,Yes,27,417.06,Yes
C09083,55,Male,Miami,Beverages,3,No,5,120.06,Yes
C09084,48,Male,Los Angeles,Snacks,9,No,11,398.88,Yes
C09085,31,Female,Houston,Dairy,1,Yes,11,22.58,No
C09086,50,Female,Los Angeles,Beverages,5,Yes,11,206.55,Yes
C09087,26,Male,Houston,Beverages,2,Yes,12,85.64,No
C09088,44,Female,Chicago,Dairy,1,Yes,12,20.6,No
C09089,41,Male,Miami,Produce,3,No,2,149.19,Yes
C09090,30,Male,Houston,Produce,7,No,3,298.97,Yes
C09091,43,Male,Miami,Beverages,3,Yes,28,146.19,Yes
C09092,46,Male,Houston,Household,10,No,7,434.6,Yes
C09093,68,Female,New York,Dairy,10,No,20,390.3,Yes
C09094,66,Male,New York,Bakery,9,No,14,425.25,Yes
C09095,60,Female,New York,Beverages,3,Yes,22,64.71,No
C09096,45,Male,Houston,Dairy,6,Yes,16,236.28,Yes
C09097,45,Female,Miami,Snacks,2,No,24,22.86,No
C09098,25,Female,New York,Bakery,8,Yes,14,295.28,Yes
C09099,40,Female,Miami,Dairy,10,Yes,17,394.8,Yes
C09100,46,Female,Houston,Household,5,No,15,180.55,Yes
C09101,22,Male,Miami,Beverages,2,No,11,85.28,No
C09102,59,Female,Miami,Frozen Foods,7,Yes,13,148.75,Yes
C09103,24,Male,New York,Produce,3,No,6,83.07,No
C09104,59,Female,Los Angeles,Beverages,5,No,17,7.6,No
C09105,53,Female,Chicago,Dairy,9,No,12,73.44,No
C09106,58,Female,Houston,Bakery,1,Yes,28,32.57,No
C09107,44,Male,Houston,Bakery,2,No,28,57.1,No
C09108,63,Female,Houston,Dairy,5,No,24,53.35,No
C09109,19,Male,Chicago,Produce,4,Yes,4,51.72,No
C09110,42,Male,Los Angeles,Beverages,1,Yes,21,17.86,No
C09111,26,Male,Miami,Bakery,7,Yes,10,252.7,Yes
C09112,44,Female,Houston,Bakery,9,Yes,18,277.92,Yes
C09113,18,Female,Miami,Frozen Foods,1,No,19,4.41,No
C09114,40,Female,New York,Snacks,8,Yes,7,305.92,Yes
C09115,27,Female,New York,Frozen Foods,9,Yes,23,124.83,Yes
C09116,59,Female,New York,Snacks,2,Yes,30,67.84,No
C09117,69,Female,Houston,Bakery,1,No,12,7.04,No
C09118,42,Female,Chicago,Snacks,6,Yes,11,299.4,Yes
C09119,20,Male,Houston,Beverages,7,Yes,24,34.58,No
C09120,23,Female,New York,Bakery,2,No,29,74.68,No
C09121,23,Male,New York,Bakery,5,No,3,137.65,Yes
C09122,19,Male,Houston,Snacks,5,No,2,26.05,No
C09123,35,Female,Chicago,Dairy,7,No,2,16.17,No
C09124,40,Female,Chicago,Snacks,1,No,22,18.77,No
C09125,19,Male,Miami,Snacks,10,No,2,403.1,Yes
C09126,29,Male,Los Angeles,Produce,8,No,27,24.16,No
C09127,39,Female,New York,Produce,5,Yes,15,177.6,Yes
C09128,54,Male,Chicago,Beverages,3,Yes,4,99.33,No
C09129,37,Male,New York,Beverages,9,Yes,25,126.09,Yes
C09130,56,Male,Los Angeles,Dairy,3,No,26,14.4,No
C09131,41,Male,New York,Produce,7,No,3,320.95,Yes
C09132,65,Female,Chicago,Frozen Foods,10,Yes,17,157.2,Yes
C09133,37,Female,Miami,Beverages,7,No,2,45.22,No
C09134,18,Male,Houston,Beverages,10,Yes,26,343.9,Yes
C09135,18,Male,Houston,Produce,8,Yes,29,92.96,No
C09136,34,Male,Chicago,Produce,10,Yes,10,243.1,Yes
C09137,18,Female,Chicago,Dairy,8,No,7,27.76,No
C09138,69,Female,Los Angeles,Produce,4,Yes,9,198.64,Yes
C09139,62,Male,New York,Household,1,No,25,22.93,No
C09140,47,Male,Los Angeles,Snacks,4,Yes,20,199.84,Yes
C09141,58,Male,Houston,Bakery,6,Yes,15,119.4,Yes
C09142,64,Female,New York,Frozen Foods,10,Yes,8,180.4,Yes
C09143,20,Male,Los Angeles,Bakery,6,No,17,274.86,Yes
C09144,63,Male,Houston,Snacks,6,Yes,27,102.84,Yes
C09145,28,Male,New York,Household,7,Yes,11,155.19,Yes
C09146,41,Male,Miami,Household,1,No,16,4.83,No
C09147,39,Male,Miami,Snacks,10,Yes,30,478.2,Yes
C09148,61,Female,Los Angeles,Bakery,1,Yes,22,5.17,No
C09149,62,Female,Chicago,Snacks,7,Yes,30,271.53,Yes
C09150,43,Female,New York,Beverages,4,Yes,24,109.56,Yes
C09151,30,Male,Los Angeles,Household,6,No,18,24.06,No
C09152,18,Female,Chicago,Bakery,6,Yes,24,6.48,No
C09153,41,Male,Chicago,Snacks,9,Yes,4,421.56,Yes
C09154,27,Female,New York,Beverages,2,No,18,74.74,No
C09155,52,Female,New York,Produce,4,No,20,138.56,Yes
C09156,41,Male,Chicago,Household,4,Yes,8,89.96,No
C09157,45,Male,Houston,Frozen Foods,7,Yes,15,88.83,No
C09158,53,Male,Los Angeles,Frozen Foods,1,Yes,13,34.31,No
C09159,33,Female,New York,Snacks,5,No,4,154.05,Yes
C09160,57,Male,Chicago,Frozen Foods,4,No,29,146.36,Yes
C09161,33,Female,Houston,Beverages,2,No,14,37.84,No
C09162,34,Female,Miami,Produce,5,Yes,15,246.8,Yes
C09163,68,Female,Chicago,Snacks,9,Yes,15,38.52,No
C09164,32,Male,Houston,Dairy,8,No,24,39.28,No
C09165,33,Male,Miami,Bakery,9,No,23,413.37,Yes
C09166,32,Male,Houston,Household,7,Yes,5,229.18,Yes
C09167,51,Female,New York,Frozen Foods,10,No,24,169.9,Yes
C09168,28,Female,Chicago,Frozen Foods,7,Yes,15,268.38,Yes
C09169,18,Male,Miami,Snacks,2,No,18,46.38,No
C09170,32,Female,Houston,Bakery,3,Yes,3,6.09,No
C09171,43,Female,Miami,Bakery,10,No,20,329.0,Yes
C09172,68,Female,Los Angeles,Frozen Foods,8,Yes,10,103.28,Yes
C09173,21,Male,Chicago,Frozen Foods,2,No,5,13.3,No
C09174,60,Female,New York,Dairy,7,No,5,84.28,No
C09175,22,Female,Miami,Bakery,6,No,15,145.98,Yes
C09176,52,Male,Houston,Beverages,10,No,1,34.4,No
C09177,30,Male,Miami,Household,4,No,1,177.08,Yes
C09178,27,Male,Houston,Snacks,4,No,16,113.76,Yes
C09179,28,Male,Miami,Snacks,3,Yes,28,46.08,No
C09180,35,Male,New York,Dairy,6,No,27,207.96,Yes
C09181,51,Male,New York,Household,3,Yes,17,121.23,Yes
C09182,56,Female,Chicago,Dairy,9,No,14,279.72,Yes
C09183,58,Female,New York,Beverages,4,No,15,43.68,No
C09184,59,Female,Miami,Produce,4,Yes,14,25.6,No
C09185,67,Female,Miami,Snacks,2,Yes,21,86.28,No
C09186,40,Male,New York,Bakery,2,Yes,2,25.0,No
C09187,24,Female,Los Angeles,Household,7,No,3,13.86,No
C09188,56,Male,Miami,Frozen Foods,5,No,24,162.5,Yes
C09189,20,Male,Chicago,Household,3,Yes,12,25.47,No
C09190,29,Female,Los Angeles,Beverages,6,Yes,26,297.36,Yes
C09191,24,Female,New York,Snacks,6,Yes,24,261.72,Yes
C09192,66,Male,Houston,Bakery,1,No,28,30.81,No
C09193,43,Male,Miami,Beverages,3,Yes,26,125.58,Yes
C09194,50,Male,Houston,Produce,5,Yes,2,120.3,Yes
C09195,54,Male,Chicago,Bakery,7,No,8,277.48,Yes
C09196,65,Female,Los Angeles,Snacks,4,Yes,27,130.72,Yes
C09197,32,Male,Houston,Household,8,No,12,19.2,No
C09198,19,Female,Chicago,Frozen Foods,3,Yes,9,142.47,Yes
C09199,58,Male,Houston,Bakery,6,Yes,26,259.14,Yes
C09200,24,Male,Houston,Snacks,6,Yes,14,286.32,Yes
C09201,49,Male,Chicago,Beverages,9,Yes,26,331.56,Yes
C09202,21,Female,Miami,Produce,4,Yes,6,84.76,No
C09203,37,Male,Houston,Bakery,7,No,17,77.98,No
C09204,67,Female,Chicago,Beverages,10,Yes,11,98.2,No
C09205,53,Female,Houston,Beverages,1,Yes,27,8.1,No
C09206,49,Female,Miami,Dairy,1,Yes,19,11.81,No
C09207,45,Male,Chicago,Beverages,2,Yes,21,55.96,No
C09208,30,Female,Houston,Household,4,No,13,138.0,Yes
C09209,18,Female,New York,Bakery,6,Yes,3,98.34,No
C09210,52,Male,Miami,Produce,4,No,3,111.56,Yes
C09211,65,Male,Houston,Frozen Foods,6,No,25,106.32,Yes
C09212,47,Female,Los Angeles,Dairy,2,No,21,70.26,No
C09213,53,Female,Chicago,Beverages,9,No,14,444.96,Yes
C09214,42,Male,Houston,Bakery,3,Yes,8,104.28,Yes
C09215,33,Female,Miami,Household,7,No,7,27.23,No
C09216,36,Female,Miami,Household,1,Yes,4,24.38,No
C09217,18,Female,Los Angeles,Household,8,No,3,310.0,Yes
C09218,22,Male,Los Angeles,Snacks,4,No,19,110.28,Yes
C09219,68,Female,Houston,Dairy,5,No,27,238.0,Yes
C09220,39,Male,New York,Produce,7,No,2,25.76,No
C09221,41,Male,Miami,Snacks,3,No,5,45.81,No
C09222,60,Male,New York,Produce,9,Yes,12,106.38,Yes
C09223,62,Female,New York,Snacks,9,Yes,2,347.49,Yes
C09224,69,Male,Houston,Frozen Foods,8,Yes,18,213.36,Yes
C09225,54,Female,Chicago,Produce,1,No,15,7.78,No
C09226,53,Male,Chicago,Snacks,2,No,16,29.98,No
C09227,53,Female,Chicago,Household,2,Yes,12,53.22,No
C09228,21,Female,Los Angeles,Produce,3,No,12,149.43,Yes
C09229,53,Female,Miami,Dairy,2,No,28,37.7,No
C09230,69,Male,Los Angeles,Produce,1,No,4,8.68,No
C09231,35,Female,Miami,Bakery,5,Yes,22,126.8,Yes
C09232,67,Female,Miami,Produce,6,Yes,28,97.2,No
C09233,33,Male,Miami,Snacks,7,No,22,201.11,Yes
C09234,58,Male,Houston,Produce,10,Yes,8,238.7,Yes
C09235,35,Female,Chicago,Frozen Foods,7,No,11,243.53,Yes
C09236,39,Male,Los Angeles,Beverages,2,Yes,22,91.6,No
C09237,19,Male,Los Angeles,Dairy,7,Yes,22,75.81,No
C09238,38,Male,Houston,Bakery,2,Yes,4,82.48,No
C09239,53,Female,Miami,Household,2,Yes,12,95.02,No
C09240,61,Male,Chicago,Snacks,6,No,21,115.86,Yes
C09241,56,Female,New York,Household,6,Yes,27,39.42,No
C09242,64,Male,New York,Household,8,Yes,23,330.16,Yes
C09243,56,Male,Houston,Produce,5,No,10,176.75,Yes
C09244,46,Female,Chicago,Produce,5,No,27,57.1,No
C09245,43,Male,New York,Produce,10,Yes,9,228.2,Yes
C09246,38,Male,New York,Dairy,1,No,16,29.32,No
C09247,34,Male,Los Angeles,Bakery,4,Yes,4,37.28,No
C09248,33,Male,Chicago,Beverages,1,Yes,26,36.03,No
C09249,48,Female,New York,Frozen Foods,10,Yes,17,348.0,Yes
C09250,68,Female,Los Angeles,Bakery,5,Yes,22,222.35,Yes
C09251,26,Female,Chicago,Frozen Foods,8,No,18,230.4,Yes
C09252,48,Female,Miami,Household,1,No,27,29.14,No
C09253,31,Female,Chicago,Bakery,3,Yes,7,94.05,No
C09254,66,Female,Houston,Snacks,1,No,22,14.42,No
C09255,54,Female,Los Angeles,Beverages,6,No,9,229.02,Yes
C09256,19,Male,Miami,Beverages,10,Yes,6,334.6,Yes
C09257,69,Female,Los Angeles,Dairy,1,Yes,30,42.12,No
C09258,65,Female,Los Angeles,Bakery,10,Yes,22,386.6,Yes
C09259,63,Female,New York,Produce,3,Yes,20,96.87,No
C09260,31,Male,Chicago,Beverages,5,No,28,44.4,No
C09261,50,Female,Los Angeles,Bakery,5,Yes,25,230.2,Yes
C09262,52,Female,Los Angeles,Produce,2,Yes,3,37.98,No
C09263,56,Female,Houston,Dairy,3,No,15,144.75,Yes
C09264,64,Male,Houston,Household,9,Yes,1,186.21,Yes
C09265,68,Female,Houston,Household,1,Yes,27,8.15,No
C09266,37,Male,Los Angeles,Bakery,1,No,26,44.36,No
